taxon_oid,Ecosystem Subtype,Latitude,Longitude,Origin,Plasmid Count,Ecosystem Subtype Custom
PLSDB_NZ_CP059695.1,Unclassified,36.35,127.38,Isolate,0,Unclassified
PLSDB_NZ_CP039711.1,Unclassified,33.84,9.4,Isolate,0,Unclassified
PLSDB_NZ_CP058643.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP058642.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP058641.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP058640.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP058639.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP048816.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP045299.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP045303.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP045301.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP045297.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP060130.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060129.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060128.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060127.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060126.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060125.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060124.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP060123.1,Unclassified,35.23,128.89,Isolate,0,Unclassified
PLSDB_NZ_CP106677.1,Unclassified,36.28,126.91,Isolate,0,Unclassified
PLSDB_NZ_CP106676.1,Unclassified,36.28,126.91,Isolate,0,Unclassified
PLSDB_NZ_CP031070.1,Agricultural land,52.53,22.96,Isolate,0,Agricultural land
PLSDB_NZ_CP031069.1,Agricultural land,52.53,22.96,Isolate,0,Agricultural land
PLSDB_NZ_CP014290.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014289.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014288.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014287.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014286.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014285.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014284.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP014283.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_CP052773.1,Other,30.57,114.33,Isolate,0,Other
PLSDB_NZ_CP049361.1,Unclassified,41.5,85.5,Isolate,0,Unclassified
PLSDB_NZ_CP049360.1,Unclassified,41.5,85.5,Isolate,0,Unclassified
PLSDB_NZ_CP049359.1,Unclassified,41.5,85.5,Isolate,0,Unclassified
PLSDB_NZ_CP049358.1,Unclassified,41.5,85.5,Isolate,0,Unclassified
PLSDB_NZ_CP117410.1,Rhizosphere,40.92,17.02,Isolate,0,Rhizosphere
PLSDB_NZ_CP117408.1,Rhizosphere,40.92,17.02,Isolate,0,Rhizosphere
PLSDB_NZ_CP117407.1,Rhizosphere,40.92,17.02,Isolate,0,Rhizosphere
PLSDB_NZ_CP117406.1,Rhizosphere,40.92,17.02,Isolate,0,Rhizosphere
PLSDB_NZ_CP117405.1,Rhizosphere,40.92,17.02,Isolate,0,Rhizosphere
PLSDB_NZ_CP106984.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP106983.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP073103.1,Unclassified,57.63,39.89,Isolate,0,Unclassified
PLSDB_NZ_CP073102.1,Unclassified,57.63,39.89,Isolate,0,Unclassified
PLSDB_NZ_CP049254.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP022563.1,Unclassified,29.56,106.55,Isolate,0,Unclassified
PLSDB_NZ_CP021085.1,Rhizosphere,24.12,120.68,Isolate,0,Rhizosphere
PLSDB_NZ_CP021084.1,Rhizosphere,24.12,120.68,Isolate,0,Rhizosphere
PLSDB_NZ_CP021083.1,Rhizosphere,24.12,120.68,Isolate,0,Rhizosphere
PLSDB_NZ_CP021082.1,Rhizosphere,24.12,120.68,Isolate,0,Rhizosphere
PLSDB_NZ_CP119570.1,Other,31.0,94.93,Isolate,0,Other
PLSDB_NZ_CP119569.1,Other,31.0,94.93,Isolate,0,Other
PLSDB_NZ_CP119568.1,Other,31.0,94.93,Isolate,0,Other
PLSDB_NZ_CP119567.1,Other,31.0,94.93,Isolate,0,Other
PLSDB_NZ_CP032230.1,Other,37.57,126.98,Isolate,0,Other
PLSDB_NZ_CP032054.1,Unclassified,36.65,117.11,Isolate,0,Unclassified
PLSDB_NZ_CP032053.1,Unclassified,36.65,117.11,Isolate,0,Unclassified
PLSDB_NZ_CP031315.1,Unclassified,40.08,-74.4,Isolate,0,Unclassified
PLSDB_NZ_CP011154.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP011152.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP016336.1,Unclassified,36.57,139.24,Isolate,0,Unclassified
PLSDB_NZ_CP010421.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP010420.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP010419.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP010418.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP010417.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP010416.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP010960.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP010959.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP010958.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP010957.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP010956.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP010955.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP020542.1,Unclassified,47.2,13.2,Isolate,0,Unclassified
PLSDB_NZ_CP020541.1,Unclassified,47.2,13.2,Isolate,0,Unclassified
PLSDB_NZ_CP020540.1,Unclassified,47.2,13.2,Isolate,0,Unclassified
PLSDB_NZ_CP020539.1,Unclassified,47.2,13.2,Isolate,0,Unclassified
PLSDB_NZ_CP021375.1,Rhizosphere,16.23,-92.12,Isolate,0,Rhizosphere
PLSDB_NZ_CP021374.1,Rhizosphere,16.23,-92.12,Isolate,0,Rhizosphere
PLSDB_NZ_CP021373.1,Rhizosphere,16.23,-92.12,Isolate,0,Rhizosphere
PLSDB_NZ_CP021372.1,Rhizosphere,16.23,-92.12,Isolate,0,Rhizosphere
PLSDB_NZ_CP019942.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP019941.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP019940.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP019939.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP019938.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP015989.1,Unclassified,37.26,127.03,Isolate,0,Unclassified
PLSDB_NZ_CP015988.1,Unclassified,37.26,127.03,Isolate,0,Unclassified
PLSDB_NZ_CP015813.1,Unclassified,22.25,114.15,Isolate,0,Unclassified
PLSDB_NZ_CP015812.1,Unclassified,22.25,114.15,Isolate,0,Unclassified
PLSDB_NZ_CP015811.1,Unclassified,22.25,114.15,Isolate,0,Unclassified
PLSDB_NZ_CP013272.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013271.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013270.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013269.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013268.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013267.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013266.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP013265.1,Unclassified,33.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP089552.1,Unclassified,61.1,72.61,Isolate,0,Unclassified
PLSDB_NZ_CP018064.1,Unclassified,23.12,113.32,Isolate,0,Unclassified
PLSDB_NZ_CP083348.1,Unclassified,48.78,9.18,Isolate,0,Unclassified
PLSDB_NZ_CP083345.1,Unclassified,48.78,9.18,Isolate,0,Unclassified
PLSDB_NZ_CP046258.1,Unclassified,55.75,37.62,Isolate,0,Unclassified
PLSDB_NZ_CP068597.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP068596.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP064355.1,Unclassified,32.06,118.79,Isolate,0,Unclassified
PLSDB_NZ_CP041514.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP045549.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP045548.1,Unclassified,25.0,102.0,Isolate,0,Unclassified
PLSDB_NZ_CP083953.1,Unclassified,-30.39,115.5,Isolate,0,Unclassified
PLSDB_NZ_CP036144.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036143.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036142.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036141.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036140.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036139.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036138.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP072056.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP072060.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP072059.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP072058.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036120.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036119.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036118.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036116.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036115.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036063.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036062.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036061.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036059.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036058.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036045.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036044.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036042.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036041.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036033.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036032.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036031.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036030.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036029.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036028.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036027.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035986.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035985.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035964.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035963.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP072067.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP072066.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036110.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036109.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036108.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036107.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036106.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036105.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036104.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036103.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036089.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036087.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036086.1,Agricultural land,52.53,22.97,Isolate,0,Agricultural land
PLSDB_NZ_CP036022.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036021.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036020.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036019.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036018.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036008.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036007.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036006.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036005.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036003.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036002.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036001.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP036000.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035993.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035992.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035991.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035990.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035989.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035988.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035977.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035976.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035975.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP035973.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP031077.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP031076.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP031075.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP031074.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP031073.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP031072.1,Temperate forest,52.76,23.87,Isolate,0,Temperate forest
PLSDB_NZ_CP060403.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP083957.1,Grasslands,-30.39,115.5,Isolate,0,Grasslands
PLSDB_NZ_CP083955.1,Grasslands,-30.39,115.5,Isolate,0,Grasslands
PLSDB_NZ_CP061175.1,Unclassified,45.77,126.62,Isolate,0,Unclassified
PLSDB_NZ_CP061174.1,Unclassified,45.77,126.62,Isolate,0,Unclassified
PLSDB_NZ_CP061173.1,Unclassified,45.77,126.62,Isolate,0,Unclassified
PLSDB_NZ_CP059854.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP041069.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP041068.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP041067.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP041065.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP041064.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP084412.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084411.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084410.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084409.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084408.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084407.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084404.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084403.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084402.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084401.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084400.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP084399.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP017081.1,Unclassified,23.6,120.84,Isolate,0,Unclassified
PLSDB_CP071933.1,Unclassified,36.4,118.51,Isolate,0,Unclassified
PLSDB_NZ_CP087599.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP059998.1,Unclassified,4.23,15.79,Isolate,0,Unclassified
PLSDB_NZ_CP060200.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP060199.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP060198.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP035502.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_NZ_CP101507.1,Unclassified,35.77,-86.28,Isolate,0,Unclassified
PLSDB_NZ_CP096039.1,Unclassified,23.14,113.2,Isolate,0,Unclassified
PLSDB_NZ_CP096038.1,Unclassified,23.14,113.2,Isolate,0,Unclassified
PLSDB_NZ_CP096037.1,Unclassified,23.14,113.2,Isolate,0,Unclassified
PLSDB_NZ_CP096036.1,Unclassified,23.14,113.2,Isolate,0,Unclassified
PLSDB_NZ_CP015009.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP015008.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP015007.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP015006.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_CP095863.1,Agricultural land,37.49,127.49,Isolate,0,Agricultural land
PLSDB_CP095862.1,Agricultural land,37.49,127.49,Isolate,0,Agricultural land
PLSDB_CP095861.1,Agricultural land,37.49,127.49,Isolate,0,Agricultural land
PLSDB_CP077416.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_CP031366.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_CP031365.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_CP065422.1,Unclassified,36.56,127.94,Isolate,0,Unclassified
PLSDB_CP042273.1,Unclassified,36.37,119.8,Isolate,0,Unclassified
PLSDB_CP024692.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024691.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024690.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024689.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024688.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024687.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024686.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_CP024685.1,Unclassified,-34.61,-58.44,Isolate,0,Unclassified
PLSDB_NZ_CP090528.1,Unclassified,29.0,120.0,Isolate,0,Unclassified
PLSDB_NZ_CP084489.1,Unclassified,24.0,109.0,Isolate,0,Unclassified
PLSDB_NZ_CP084488.1,Unclassified,24.0,109.0,Isolate,0,Unclassified
PLSDB_NZ_CP084487.1,Unclassified,24.0,109.0,Isolate,0,Unclassified
PLSDB_NZ_CP034685.1,Unclassified,24.48,90.29,Isolate,0,Unclassified
PLSDB_NZ_CP034684.1,Unclassified,24.48,90.29,Isolate,0,Unclassified
PLSDB_NZ_CP012486.1,Unclassified,32.06,118.78,Isolate,0,Unclassified
PLSDB_NZ_CP012485.1,Unclassified,32.06,118.78,Isolate,0,Unclassified
PLSDB_NZ_CP012484.1,Unclassified,32.06,118.78,Isolate,0,Unclassified
PLSDB_NZ_CP053658.2,Unclassified,-23.23,17.32,Isolate,0,Unclassified
PLSDB_NZ_CP053657.2,Unclassified,-23.23,17.32,Isolate,0,Unclassified
PLSDB_NZ_CP113952.1,Unclassified,-10.33,-53.2,Isolate,0,Unclassified
PLSDB_NZ_CP027026.1,Unclassified,43.23,-79.98,Isolate,0,Unclassified
PLSDB_NZ_CP027025.1,Unclassified,43.23,-79.98,Isolate,0,Unclassified
PLSDB_NZ_CP027024.1,Unclassified,43.23,-79.98,Isolate,0,Unclassified
PLSDB_NZ_CP027023.1,Unclassified,43.23,-79.98,Isolate,0,Unclassified
PLSDB_NZ_CP041758.1,Unclassified,42.44,-85.38,Isolate,0,Unclassified
PLSDB_NZ_CP042181.1,Unclassified,42.44,-85.38,Isolate,0,Unclassified
PLSDB_NZ_CP041756.1,Unclassified,42.44,-85.38,Isolate,0,Unclassified
PLSDB_NZ_CP041755.1,Unclassified,42.44,-85.38,Isolate,0,Unclassified
PLSDB_NZ_CP080769.1,Unclassified,23.14,113.2,Isolate,0,Unclassified
PLSDB_NZ_CP080768.1,Unclassified,23.14,113.2,Isolate,0,Unclassified
PLSDB_NZ_CP023740.1,Unclassified,52.28,-1.58,Isolate,0,Unclassified
PLSDB_NZ_CP023739.1,Unclassified,52.28,-1.58,Isolate,0,Unclassified
PLSDB_NZ_CP023738.1,Unclassified,52.28,-1.58,Isolate,0,Unclassified
PLSDB_NZ_CP088001.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP023993.1,Unclassified,51.08,10.42,Isolate,0,Unclassified
PLSDB_NZ_CP059574.1,Unclassified,36.41,25.46,Isolate,0,Unclassified
PLSDB_NZ_CP059573.1,Unclassified,36.41,25.46,Isolate,0,Unclassified
PLSDB_NZ_CP011506.1,Unclassified,36.57,139.24,Isolate,0,Unclassified
PLSDB_NZ_CP009901.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP009900.1,Unclassified,39.78,-100.45,Isolate,0,Unclassified
PLSDB_NZ_CP043961.1,Unclassified,30.5,102.5,Isolate,0,Unclassified
PLSDB_NZ_CP043960.1,Unclassified,30.5,102.5,Isolate,0,Unclassified
PLSDB_NZ_CP051549.1,Rhizosphere,25.77,55.94,Isolate,0,Rhizosphere
PLSDB_NZ_CP079761.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP079760.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP132233.1,Unclassified,30.5,102.5,Isolate,0,Unclassified
PLSDB_NZ_CP037949.1,Unclassified,34.38,109.25,Isolate,0,Unclassified
PLSDB_NZ_CP101529.1,Unclassified,36.0,119.0,Isolate,0,Unclassified
PLSDB_NZ_CP099470.1,Unclassified,36.0,96.0,Isolate,0,Unclassified
PLSDB_NZ_CP099469.1,Unclassified,36.0,96.0,Isolate,0,Unclassified
PLSDB_NZ_CP128557.1,Rhizosphere,19.2,109.6,Isolate,0,Rhizosphere
PLSDB_NZ_CP128556.1,Rhizosphere,19.2,109.6,Isolate,0,Rhizosphere
PLSDB_NZ_CP128555.1,Rhizosphere,19.2,109.6,Isolate,0,Rhizosphere
PLSDB_NZ_CP128554.1,Rhizosphere,19.2,109.6,Isolate,0,Rhizosphere
PLSDB_NZ_CP128553.1,Rhizosphere,19.2,109.6,Isolate,0,Rhizosphere
PLSDB_NZ_CP081845.1,Unclassified,31.23,121.47,Isolate,0,Unclassified
PLSDB_NZ_CP123580.1,Unclassified,33.33,-92.7,Isolate,0,Unclassified
PLSDB_NZ_CP072478.1,Unclassified,41.67,123.46,Isolate,0,Unclassified
PLSDB_NZ_CP072477.1,Unclassified,41.67,123.46,Isolate,0,Unclassified
PLSDB_NZ_CP072476.1,Unclassified,41.67,123.46,Isolate,0,Unclassified
PLSDB_NZ_CP072475.1,Unclassified,41.67,123.46,Isolate,0,Unclassified
PLSDB_NZ_CP072474.1,Unclassified,41.67,123.46,Isolate,0,Unclassified
PLSDB_NZ_CP059897.1,Unclassified,34.41,86.03,Isolate,0,Unclassified
PLSDB_NZ_CP101398.1,Unclassified,23.02,113.75,Isolate,0,Unclassified
PLSDB_NZ_CP070484.1,Unclassified,31.23,121.49,Isolate,0,Unclassified
PLSDB_NZ_CP101526.1,Unclassified,36.0,119.0,Isolate,0,Unclassified
PLSDB_NZ_CP101525.1,Unclassified,36.0,119.0,Isolate,0,Unclassified
PLSDB_NZ_CP024648.1,Unclassified,41.38,122.43,Isolate,0,Unclassified
PLSDB_NZ_CP032404.1,Unclassified,31.72,119.58,Isolate,0,Unclassified
PLSDB_NZ_CP101192.1,Unclassified,39.91,116.39,Isolate,0,Unclassified
PLSDB_NZ_CP101191.1,Unclassified,39.91,116.39,Isolate,0,Unclassified
PLSDB_NZ_CP101190.1,Unclassified,39.91,116.39,Isolate,0,Unclassified
